entrez	logFC	AveExpr	t	P.Value	adj.P.Val	B
217666	0.368408987314815	3.92722325835941	2.65836563687505	0.0290088638200712	0.0485251010877785	-4.85153988735021
381352	0.482602589469185	2.68273313781813	2.65795285012997	0.029027396607207	0.0485503687496855	-4.59282247670994
100038992	-0.788759835360454	0.308060966659517	-2.65614067547915	0.0291089009895075	0.0486770746860574	-4.14486930342875
239170	-0.458584331861161	4.89730004754539	-2.65611572748291	0.0291100246851812	0.0486770746860574	-4.95318982681139
277939	-0.310484004478116	5.85891522465571	-2.65526123593453	0.0291485391185148	0.0487357243406235	-5.00536843680935
107328	-0.488764542694694	2.005267614544	-2.65505558173768	0.0291578163446797	0.0487399912751168	-4.53885372186101
231872	0.357768894380208	4.82381767469017	2.65505211194981	0.0291579728955411	0.0487399912751168	-4.9516572256118
666704	0.694073851074302	3.44226433539102	2.6520972608171	0.0292916037166051	0.0489575889847447	-4.80460363859678
228846	-0.964910552609112	0.501123875319467	-2.65164198920575	0.0293122487109039	0.048986314651953	-4.3753958452652
28064	-0.344844319929609	5.99746441574576	-2.65154077316843	0.0293168405326612	0.0489882088174054	-5.01462595856077
216821	0.329962348177903	5.73085009761052	2.65124186968962	0.029330405050346	0.0490050940714969	-5.00569367102153
104349	-0.733618939055808	2.47619258422707	-2.65093560537596	0.0293443102758059	0.0490225445284574	-4.57225687288999
56279	1.12186813451461	0.726658158416822	2.65056475506191	0.0293611569160941	0.0490449042118482	-4.35735249321532
329427	-1.42620943112917	-0.34018481302925	-2.64936332036565	0.029415802608177	0.0491303907493017	-4.00596812971031
235472	1.27877173275158	-0.434008081880106	2.64799374763842	0.0294782228700187	0.0492288407160829	-4.10087891195328
74277	-0.317144604184167	4.85676073281664	-2.64671996280487	0.0295363991736852	0.0493201808670577	-4.96148882473388
625253	0.727275300958626	1.61795678719481	2.64656526622029	0.0295434724761642	0.0493261772306536	-4.46011027810558
56412	0.625099858314577	3.90391932404114	2.645579411424	0.0295885901756596	0.0493956841294305	-4.87149020786484
100043133	-0.552837007264062	1.41463411116166	-2.64522277965427	0.029604928815765	0.0494171360682666	-4.42811802296068
227743	0.366250105944068	5.59404321035962	2.64479716278731	0.0296244400104771	0.0494414640242741	-5.01104761587443
67661	0.842381622759937	5.76702669998416	2.64475259064256	0.0296264840549268	0.0494414640242741	-5.00448165111921
214952	-0.281148747816121	5.19534350355572	-2.64440151376699	0.0296425892194165	0.0494585991929315	-5.00002325956736
100503298	-0.436380921643642	1.95939452687241	-2.64437654296465	0.02964373506163	0.0494585991929315	-4.61077057555493
19364	-0.653246861690173	3.59943105069616	-2.64424296931093	0.0296498651632996	0.049463000828894	-4.83990309349045
210853	-0.750291534319895	-0.347276041186021	-2.6440416243319	0.029659107949584	0.0494725935122301	-4.06429046910658
67973	0.944068281219404	4.98414493383513	2.64319558641951	0.029697977751638	0.0495315971802605	-4.95628037982596
110196	-0.467218624054391	3.01308135822763	-2.64248771897113	0.0297305396015485	0.0495800675130603	-4.73035738595067
70097	0.399185563061764	7.25656227652027	2.64221907159851	0.0297429069238732	0.0495948530402195	-5.00887775920374
433375	0.434592190070968	4.98586131391264	2.64207080858038	0.0297497345440745	0.0496003989897382	-4.97522138991873
68949	-0.374475345966046	5.9636094327684	-2.64174638774522	0.0297646799558697	0.049613654480831	-5.03143718245753
100503570	1.13446024829326	1.83288922730815	2.64174616681887	0.0297646901361173	0.049613654480831	-4.40367061557313
72584	0.319283381793432	6.08973515932667	2.64129651831086	0.0297854172472486	0.0496423620787477	-5.02662693138468
319236	-0.411551957207513	3.80754484639245	-2.64036222120328	0.0298285320881082	0.049708371415065	-4.83427578149446
414111	0.804290270010718	-0.192040599108334	2.63988496247226	0.0298505807004015	0.0497392631009514	-4.13288333226746
67269	-0.436852136712707	4.50887052439942	-2.63966744220538	0.0298606353310823	0.049750164604185	-4.91623373593929
66235	0.380247788940445	6.29275826521374	2.63795600310047	0.0299398656830146	0.0498763021756911	-5.03063908051385
67101	-0.557940455201412	2.95073012485683	-2.63774905566893	0.0299494607939852	0.049886419584525	-4.72700791214413
72515	0.817358299740882	7.11129991118981	2.63755278204007	0.0299585639214878	0.0498957152202086	-5.01512817742694
216724	-0.322258528788411	4.84122657794255	-2.63746899756427	0.0299624506890692	0.0498963218916841	-4.98432639422866
226977	0.293530764982548	6.66752496759272	2.6372978062472	0.0299703938701437	0.0499033259393399	-5.02409511688786
109093	-0.385015567856693	3.78002961026324	-2.63722651060795	0.0299737025832619	0.0499033259393399	-4.86143256386068
13418	-0.328965963890441	6.07312523025884	-2.6367957456801	0.0299937016257158	0.0499282856530491	-5.03764179446272
229599	1.11165579068806	0.657812083999387	2.63675177528771	0.0299957437986197	0.0499282856530491	-4.2253606997986
